CustomerID,Name,Age,Gender,Email,City,AccountType,Balance,JoinDate,LoanStatus
C4562,,58.0,M,user3562@mail.com,,,57134.0,2022-09-30,approved
C4563,Ali ,22.0,male,user3563mail.com,Islamabad,,,2019-02-10,Approved
C4564,Ali,40.0,Female,,Karachi,,49111.0,2021-05-08,
C4565,Ahmed,64.0,F,,Lahore ,Saving,44949.0,2020-07-19,
C4566,Ali ,47.0,,user3566@mail.com,,saving,77007.0,2022-11-28,Approved
C4567,Ali ,34.0,Male,user3567@mail.com,Karachi,Current ,85254.0,2020-05-04,Approved
C4568,Sara,52.0,,user3568@mail.com,Karachi,saving,54732.0,2016-01-15,
C4569,Sara,54.0,male,user3569mail.com,Lahore ,Current,6555.0,2015-05-13,approved
C4570,Ahmed,33.0,Male,user3570mail.com,Lahore,saving,46335.0,2022-08-21,Rejected
C4571,Ali,32.0,F,,Karachi,Saving,20248.0,2023-10-09,
C4572,Sara,42.0,F,user3572@mail.com,Lahore,saving,29029.0,2022-05-08,
C4573,Ali,45.0,male,,Karachi,,8413.0,2022-08-06,
C4574,Ali,53.0,M,,Karachi,Current ,12872.0,2018-11-02,
C4575,,23.0,,user3575@mail.com,Lahore,Saving,62585.0,2021-12-14,approved
C4576,,51.0,Male,user3576@mail.com,Islamabad,Current,62571.0,2022-01-13,Pending
C4577,Ali ,23.0,F,user3577mail.com,Lahore ,Current,50874.0,2018-05-15,Pending
C4578,Sara,32.0,,user3578mail.com,,Current ,29911.0,2021-01-17,Approved
C4579,Ali,59.0,,user3579mail.com,Karachi,Saving,61918.0,2017-12-06,approved
C4580,Sara,48.0,Male,user3580@mail.com,Lahore,Saving,64551.0,2019-07-01,Rejected
C4581,Ahmed,31.0,Female,,Lahore ,Current,,2022-11-13,
C4582,,60.0,F,user3582@mail.com,Karachi,saving,36441.0,2020-11-11,Approved
C4583,Ali,24.0,male,user3583@mail.com,Karachi,Saving,85859.0,2019-07-28,Rejected
C4584,Ahmed,37.0,F,user3584mail.com,Islamabad,Current,41954.0,2021-10-21,Rejected
C4585,Zoya,27.0,F,user3585mail.com,Lahore,Current ,2694.0,2016-09-14,approved
C4586,Sana,60.0,male,,Lahore ,Current ,83543.0,2024-09-26,
C4587,Ali,30.0,Male,user3587@mail.com,Islamabad,saving,17799.0,2017-11-15,Approved
C4588,Sara,50.0,Female,user3588mail.com,Islamabad,Current ,,2017-10-23,Pending
C4589,Sana,32.0,F,,Lahore ,Current,70748.0,2020-04-30,
C4590,Sana,19.0,F,user3590@mail.com,Karachi,saving,40061.0,2024-08-13,approved
C4591,Zoya,45.0,M,user3591mail.com,Lahore,Current ,66100.0,2020-11-26,approved
C4592,Sara,48.0,Female,,,Current ,16244.0,2019-02-28,Rejected
C4593,Sana,25.0,F,user3593@mail.com,Lahore,,96907.0,2017-03-02,Approved
C4594,Ali ,30.0,Male,user3594mail.com,,Current ,91173.0,2015-09-29,Approved
C4595,Ali,33.0,F,user3595@mail.com,Karachi,Saving,42944.0,2015-10-20,Pending
C4596,Sara,48.0,male,,Karachi,saving,15183.0,2015-02-01,Pending
C4597,Ahmed,61.0,M,user3597@mail.com,Karachi,saving,20647.0,2022-09-10,approved
C4598,,29.0,,user3598@mail.com,,saving,65270.0,2020-03-26,Approved
C4599,Sara,62.0,male,,Lahore,Current,78879.0,2016-09-07,Approved
C4600,,20.0,Male,user3600@mail.com,Karachi,,39594.0,2022-12-02,Pending
C4601,Ahmed,39.0,F,,Lahore,,95601.0,2021-05-27,Approved
C4602,Ali,56.0,Female,,Islamabad,saving,55602.0,2015-04-03,
C4603,Sana,28.0,F,user3603@mail.com,Karachi,Current,60503.0,2024-02-25,Pending
C4604,Ali,24.0,Female,user3604@mail.com,Karachi,Saving,86584.0,2016-09-29,
C4605,Sara,58.0,F,user3605@mail.com,Lahore ,saving,41776.0,2015-01-12,Rejected
C4606,,41.0,F,,Karachi,saving,,2024-10-20,
C4607,Sara,47.0,F,user3607mail.com,Karachi,Current,12331.0,2021-05-29,approved
C4608,Sara,50.0,M,user3608@mail.com,Karachi,saving,67857.0,2019-10-09,Approved
C4609,Sana,48.0,F,user3609mail.com,,Current,43945.0,2017-10-09,approved
C4610,Ahmed,32.0,Male,user3610mail.com,Lahore ,Current ,79082.0,2020-11-22,
C4611,Sana,32.0,Female,user3611@mail.com,,,75038.0,2015-12-17,approved
C4612,Ahmed,51.0,M,user3612mail.com,Islamabad,Current,15620.0,2017-10-18,
C4613,Ali,27.0,,user3613@mail.com,Lahore ,Current ,62696.0,2015-05-01,Approved
C4614,Ahmed,60.0,,user3614@mail.com,,Saving,43785.0,2020-10-19,Pending
C4615,Ali ,60.0,F,user3615@mail.com,Karachi,,86996.0,2024-09-20,Rejected
C4616,Zoya,23.0,,user3616@mail.com,Karachi,Current,69547.0,2023-08-15,Approved
C4617,,63.0,male,user3617mail.com,,Current,60045.0,2015-12-16,
C4618,,54.0,Female,,Lahore ,Current,60696.0,2016-02-16,approved
C4619,Sana,44.0,Male,,Karachi,Current,48791.0,2016-04-23,approved
C4620,Ali,57.0,male,,Islamabad,Current ,29530.0,2022-07-15,Rejected
C4621,Zoya,60.0,M,user3621@mail.com,Karachi,Current,38317.0,2015-05-27,Pending
C4622,Sana,24.0,Female,user3622mail.com,Islamabad,Saving,97098.0,2024-04-03,
C4623,Sara,52.0,Male,,Lahore ,,38653.0,2020-12-06,Pending
C4624,Ahmed,32.0,F,,,Current ,69404.0,2023-10-17,approved
C4625,Sara,30.0,M,user3625mail.com,Lahore,Saving,43070.0,2024-05-19,Approved
C4626,Sana,23.0,Male,,Lahore,,1157.0,2018-10-23,Rejected
C4627,Ali,33.0,Male,user3627mail.com,Islamabad,Saving,53569.0,2018-10-22,approved
C4628,Ali ,34.0,M,,Islamabad,Current,20084.0,2018-02-11,
C4629,Ali ,24.0,F,,Islamabad,Saving,10423.0,2019-12-27,Pending
C4630,Sana,45.0,Female,user3630mail.com,Islamabad,Current ,96867.0,2023-08-13,Rejected
C4631,Ahmed,62.0,Male,user3631mail.com,Lahore ,Saving,88695.0,2023-09-20,Pending
C4632,Sara,62.0,male,user3632@mail.com,Karachi,Saving,33382.0,2024-03-27,Pending
C4633,,,F,user3633mail.com,Karachi,,92250.0,2024-01-14,approved
C4634,Sana,20.0,M,user3634mail.com,Karachi,Saving,47751.0,2019-07-20,Approved
C4635,Ali ,51.0,male,,Lahore,Current,32198.0,2024-09-21,
C4636,Ali ,,male,,Karachi,,82042.0,2019-02-21,
C4637,Ahmed,52.0,male,user3637mail.com,Karachi,Saving,61297.0,2015-11-26,Approved
C4638,Sana,52.0,male,,Islamabad,Current ,51620.0,2020-05-05,Rejected
C4639,Ali ,22.0,male,user3639mail.com,Islamabad,Current ,36053.0,2021-09-28,approved
C4640,Sara,23.0,F,,Karachi,Current ,17427.0,2020-01-19,Rejected
C4641,Ahmed,56.0,Female,user3641mail.com,,,70440.0,2022-05-09,Rejected
C4642,Ahmed,42.0,Male,user3642@mail.com,Islamabad,Current,33739.0,2021-01-21,Approved
C4643,Zoya,53.0,Female,,,Current,78655.0,2022-03-23,Rejected
C4644,Ahmed,28.0,F,user3644@mail.com,Lahore ,,20644.0,2019-04-21,Pending
C4645,Sana,62.0,,user3645@mail.com,Lahore,Current,86506.0,2019-05-17,Pending
C4646,Ahmed,32.0,,,,saving,,2018-05-12,Pending
C4647,Sana,42.0,M,,Karachi,Current,,2024-08-30,Rejected
C4648,,51.0,male,,Islamabad,Saving,32964.0,2024-06-07,Pending
C4649,Sara,18.0,M,user3649@mail.com,Islamabad,saving,40807.0,2017-05-05,approved
C4650,Zoya,,Male,,Karachi,Current,18178.0,2015-01-03,Approved
C4651,,26.0,F,user3651mail.com,Lahore,,8805.0,2016-02-13,
C4652,,56.0,Male,user3652@mail.com,Lahore ,Current ,73417.0,2017-11-23,approved
C4653,Sara,37.0,Male,,Karachi,,66902.0,2019-10-29,approved
C4654,Sara,19.0,M,user3654@mail.com,Lahore ,Current ,66963.0,2021-07-06,approved
C4655,Ali,18.0,M,user3655@mail.com,Karachi,Current,50748.0,2019-01-24,Approved
C4656,Sara,21.0,Female,user3656mail.com,Lahore ,Current,11656.0,2018-02-08,approved
C4657,,49.0,,,Karachi,,2305.0,2017-12-03,Rejected
C4658,Zoya,59.0,M,user3658mail.com,Islamabad,Saving,64825.0,2021-02-12,approved
C4659,Ali,53.0,M,user3659@mail.com,Lahore ,Current,61453.0,2023-08-20,Approved
C4660,Sana,42.0,Male,user3660@mail.com,Lahore,Saving,31151.0,2021-02-11,Rejected
C4661,,39.0,Male,user3661mail.com,Karachi,,35358.0,2016-12-29,Approved
C4662,Zoya,63.0,male,,Karachi,Current,31681.0,2024-05-15,
C4663,Ahmed,45.0,F,user3663@mail.com,Karachi,Current,46901.0,2018-10-04,approved
C4664,Zoya,47.0,F,,Islamabad,Saving,37944.0,2019-05-22,Pending
C4665,Sara,29.0,F,,Lahore ,Current ,36448.0,2017-11-12,Pending
C4666,Sana,23.0,M,user3666mail.com,Islamabad,Current ,,2022-08-13,Approved
C4667,Zoya,37.0,,,Karachi,,78794.0,2016-07-15,Pending
C4668,Ali,21.0,Male,user3668mail.com,Lahore ,Current ,35205.0,2015-04-22,Rejected
C4669,Sara,32.0,male,,,Saving,85078.0,2016-01-28,Approved
C4670,,29.0,F,,Islamabad,saving,65291.0,2017-05-19,approved
C4671,Zoya,63.0,M,user3671mail.com,Islamabad,,29124.0,2019-04-05,approved
C4672,Zoya,25.0,F,,,Current,,2019-09-10,Rejected
C4673,Zoya,47.0,Male,,Islamabad,Saving,81037.0,2016-10-22,
C4674,Ali,47.0,M,user3674@mail.com,Lahore ,,72964.0,2024-10-21,
C4675,,36.0,Female,user3675@mail.com,Islamabad,Current ,83403.0,2019-07-31,Rejected
C4676,Ali ,28.0,F,user3676@mail.com,,Current ,34099.0,2023-04-19,
C4677,Ahmed,45.0,M,user3677mail.com,Karachi,,10056.0,2016-06-24,approved
C4678,Ali,54.0,Female,user3678@mail.com,Karachi,Saving,43935.0,2020-04-23,
C4679,Ali,20.0,Male,user3679mail.com,Lahore ,Saving,33965.0,2019-11-19,approved
C4680,Ali,53.0,male,user3680@mail.com,Lahore ,,27346.0,2019-01-09,Rejected
C4681,Ahmed,53.0,Female,user3681@mail.com,Islamabad,Current,2972.0,2016-11-02,
C4682,Ahmed,32.0,,user3682mail.com,Lahore ,Saving,97728.0,2021-06-06,Approved
C4683,Ali,39.0,,,Lahore,saving,70743.0,2024-07-23,Rejected
C4684,Ali,54.0,M,,Lahore ,,99871.0,2022-01-09,
C4685,,47.0,Male,user3685@mail.com,Lahore ,Saving,18595.0,2023-07-14,Pending
C4686,,26.0,Male,user3686@mail.com,Karachi,saving,,2021-07-30,approved
C4687,Sara,58.0,,user3687mail.com,,saving,,2015-06-17,
C4688,,23.0,male,user3688mail.com,Islamabad,saving,41695.0,2018-11-13,Approved
C4689,Sana,45.0,Female,user3689@mail.com,Karachi,,19286.0,2023-05-30,Pending
C4690,Zoya,49.0,,,Karachi,Current ,90074.0,2020-01-08,Rejected
C4691,Ali,39.0,M,,Lahore ,Current,36380.0,2018-03-24,
C4692,Ahmed,29.0,,user3692mail.com,Lahore ,saving,18321.0,2023-04-17,approved
C4693,Ahmed,55.0,Female,user3693@mail.com,Lahore ,,20798.0,2021-10-14,approved
C4694,Sana,57.0,F,,Islamabad,,65946.0,2018-12-23,Approved
C4695,Sana,44.0,F,user3695@mail.com,,Current,3179.0,2016-11-08,approved
C4696,Ali ,51.0,Female,user3696mail.com,Lahore ,Saving,23385.0,2017-01-06,Pending
C4697,Sana,21.0,M,,,Current,70973.0,2018-07-16,approved
C4698,Sana,33.0,Male,user3698mail.com,Lahore,Saving,17163.0,2023-03-16,
C4699,,23.0,Female,,Lahore ,Saving,91204.0,2018-11-14,Rejected
C4700,Ahmed,44.0,,user3700@mail.com,Lahore,Current ,62749.0,2015-10-11,Approved
C4701,Ahmed,24.0,,,Karachi,Current ,70026.0,2024-12-12,
C4702,Ali ,37.0,M,,,Current,16848.0,2015-07-18,Approved
C4703,Sana,25.0,Male,user3703mail.com,Karachi,Current ,45228.0,2023-12-14,Approved
C4704,Sara,55.0,F,,Lahore,saving,94902.0,2023-03-23,approved
C4705,Sara,36.0,M,,Karachi,Current,42549.0,2019-06-24,approved
C4706,Sana,26.0,F,user3706mail.com,Lahore ,saving,41584.0,2018-12-09,approved
C4707,Sara,46.0,F,,Islamabad,Saving,54728.0,2024-08-17,approved
C4708,Ali,34.0,F,,Karachi,,82014.0,2019-01-18,Approved
C4709,,53.0,male,,Karachi,Saving,43139.0,2017-03-29,Rejected
C4710,Ahmed,49.0,F,user3710mail.com,,Saving,57946.0,2019-02-04,approved
C4711,,28.0,M,,,Current ,15821.0,2020-05-24,approved
C4712,Ali ,25.0,Female,,Karachi,,13016.0,2015-03-23,Pending
C4713,Sara,26.0,F,user3713@mail.com,Islamabad,Current,26753.0,2018-07-25,Rejected
C4714,,64.0,Male,,Lahore,Current ,34699.0,2022-05-17,
C4715,Sara,24.0,M,user3715mail.com,Karachi,Current,74543.0,2023-12-25,Approved
C4716,Ali ,34.0,,user3716mail.com,Lahore ,Saving,19442.0,2020-04-22,Approved
C4717,,45.0,M,,Karachi,Saving,86126.0,2020-04-22,
C4718,,48.0,Female,user3718@mail.com,Lahore ,,40485.0,2018-04-07,Approved
C4719,,60.0,M,user3719@mail.com,Islamabad,,10509.0,2016-11-03,approved
C4720,,35.0,Male,user3720@mail.com,,Current,49192.0,2021-10-14,approved
C4721,Ahmed,31.0,M,user3721mail.com,Lahore,Saving,15412.0,2016-09-16,
C4722,Ali ,20.0,Female,user3722mail.com,Karachi,,95295.0,2015-02-09,Rejected
C4723,Ali,63.0,M,,Islamabad,Current ,67325.0,2020-05-15,Pending
C4724,Ahmed,42.0,,user3724mail.com,Karachi,,54803.0,2022-09-25,Pending
C4725,Sana,18.0,M,,Karachi,Current ,,2022-11-19,Rejected
C4726,Sara,50.0,male,,,Current,90539.0,2021-09-27,Rejected
C4727,Ali ,36.0,Female,,Karachi,,29454.0,2017-03-11,Pending
C4728,Sara,40.0,F,user3728@mail.com,Karachi,Saving,58219.0,2017-02-19,approved
C4729,Sara,28.0,Male,user3729@mail.com,Lahore,Current,42358.0,2015-12-11,Approved
C4730,Ali,43.0,,user3730mail.com,Karachi,Current ,10441.0,2019-11-18,approved
C4731,Ahmed,25.0,,,Karachi,Current,52472.0,2019-07-14,Pending
C4732,,60.0,M,,Lahore ,Current,37121.0,2022-10-02,Rejected
C4733,Sara,20.0,male,user3733mail.com,,Current ,58336.0,2023-07-23,Approved
C4734,Sara,54.0,Male,user3734mail.com,Islamabad,saving,44546.0,2017-04-07,Pending
C4735,Sara,54.0,F,user3735@mail.com,Lahore ,Saving,71995.0,2017-06-19,Rejected
C4736,,56.0,Female,user3736@mail.com,Karachi,Saving,44814.0,2023-06-03,Pending
C4737,Ali,24.0,M,user3737@mail.com,Islamabad,saving,76602.0,2021-03-09,Approved
C4738,Zoya,60.0,Male,user3738mail.com,Islamabad,Saving,19126.0,2017-11-01,Approved
C4739,Sara,52.0,M,,Islamabad,Current ,51312.0,2020-02-07,
C4740,Zoya,55.0,F,user3740@mail.com,Karachi,Saving,19989.0,2015-09-29,Pending
C4741,Ali ,30.0,M,user3741mail.com,Karachi,saving,44209.0,2015-02-08,Pending
C4742,Ali,61.0,,user3742@mail.com,Karachi,Current ,13497.0,2023-01-27,Rejected
C4743,Sana,42.0,male,,,,18161.0,2024-11-05,Rejected
C4744,Sara,59.0,Male,user3744@mail.com,Karachi,Current,34162.0,2023-07-09,Pending
C4745,,25.0,male,,Karachi,,51837.0,2019-07-20,Rejected
C4746,Sara,26.0,male,,Karachi,Current ,85356.0,2021-05-25,Pending
C4747,Ahmed,62.0,Female,,Lahore,Saving,74547.0,2022-02-02,Pending
C4748,,39.0,,user3748mail.com,Karachi,Current,90516.0,2018-09-07,Approved
C4749,Ahmed,25.0,M,,Islamabad,saving,32772.0,2021-02-06,Pending
C4750,Ali,50.0,male,user3750mail.com,Karachi,Current ,35326.0,2016-02-18,Rejected
C4751,Zoya,40.0,F,user3751mail.com,Karachi,Current,37191.0,2018-11-09,Rejected
C4752,,58.0,Female,,Lahore ,saving,48916.0,2021-06-18,Rejected
C4753,Sana,58.0,M,user3753@mail.com,Islamabad,saving,52838.0,2023-05-13,approved
C4754,Ahmed,25.0,Male,,Lahore ,Current,45664.0,2017-11-01,Approved
C4755,Ali,31.0,Female,user3755@mail.com,,Current,12941.0,2017-09-15,approved
C4756,Ali,30.0,Female,,Lahore,,24363.0,2022-02-15,Approved
C4757,Ahmed,48.0,male,user3757mail.com,Islamabad,Saving,10125.0,2018-05-16,Approved
C4758,Ahmed,57.0,Female,user3758mail.com,Islamabad,Current ,25990.0,2020-04-22,approved
C4759,Ali ,61.0,M,,Islamabad,Saving,5298.0,2021-12-10,Approved
C4760,Zoya,20.0,Female,user3760@mail.com,Karachi,Current ,39583.0,2022-07-13,Pending
C4761,Zoya,44.0,M,user3761@mail.com,Lahore ,Current ,91531.0,2019-07-07,Approved
C4762,,44.0,Female,,Islamabad,saving,57195.0,2023-01-04,Pending
C4763,Sana,41.0,,user3763@mail.com,Lahore ,Saving,28727.0,2022-01-31,
C4764,,43.0,male,user3764mail.com,Karachi,Current,74128.0,2019-11-11,Approved
C4765,Ahmed,24.0,M,,Lahore ,,32338.0,2016-05-01,approved
C4766,Ali,59.0,male,user3766mail.com,Karachi,saving,64672.0,2019-03-21,
C4767,Zoya,46.0,Female,,Islamabad,Current,,2019-04-25,Pending
C4768,Ali ,,,user3768@mail.com,Karachi,Current,13572.0,2016-12-09,
C4769,Ali ,58.0,,,Karachi,saving,15752.0,2024-07-05,
C4770,Sana,41.0,M,,Lahore ,Current ,67043.0,2015-09-05,
C4771,Zoya,20.0,Female,user3771mail.com,Islamabad,,7672.0,2018-02-05,Pending
C4772,Sana,55.0,Male,user3772@mail.com,Karachi,Current ,33120.0,2023-04-08,Pending
C4773,Ahmed,29.0,F,,,Saving,76172.0,2024-07-21,Approved
C4774,Zoya,44.0,M,user3774@mail.com,,Current ,68345.0,2018-08-01,
C4775,Sara,22.0,F,,Lahore ,saving,73530.0,2018-07-21,Pending
C4776,,27.0,F,,,Current,88531.0,2022-12-31,Pending
C4777,Ali,43.0,male,,Islamabad,Current,,2016-04-01,Pending
C4778,Sara,43.0,male,,Islamabad,saving,26095.0,2018-09-11,Approved
C4779,Sara,50.0,Female,,Karachi,Current,98818.0,2020-01-20,Approved
C4780,Ahmed,28.0,,user3780@mail.com,Islamabad,Current,58656.0,2015-11-20,Rejected
C4781,Ahmed,64.0,,,,Saving,89828.0,2020-12-23,Approved
C4782,Zoya,34.0,M,user3782mail.com,,Current,41090.0,2023-10-17,Pending
C4783,Ali,55.0,,,,Saving,4877.0,2019-08-30,approved
C4784,Zoya,55.0,male,user3784@mail.com,,Saving,13165.0,2021-01-09,Approved
C4785,,,Male,user3785mail.com,Islamabad,Saving,96717.0,2023-08-19,Rejected
C4786,,43.0,M,user3786@mail.com,Lahore,Current ,50727.0,2019-12-27,approved
C4787,Zoya,26.0,M,user3787@mail.com,Karachi,saving,60342.0,2020-08-04,Pending
C4788,Ali ,49.0,Female,user3788mail.com,Karachi,Current ,47566.0,2016-05-01,
C4789,Sana,22.0,,,,,79002.0,2021-08-27,Rejected
C4790,Sana,53.0,M,,Karachi,saving,66850.0,2019-09-08,Pending
C4791,Ali ,49.0,Female,,Lahore,Current ,89287.0,2022-08-27,Rejected
C4792,Sara,20.0,male,user3792mail.com,Karachi,Saving,32039.0,2017-10-06,Approved
C4793,Ali,26.0,Female,user3793@mail.com,Lahore,Current,63192.0,2017-04-25,Rejected
C4794,Zoya,42.0,,,Lahore,Current,50656.0,2022-06-10,
C4795,,24.0,,user3795mail.com,Islamabad,Current ,9616.0,2021-10-22,
C4796,Ahmed,47.0,Male,,Karachi,saving,21872.0,2022-10-09,
C4797,Sara,51.0,Male,,,Saving,55410.0,2020-08-21,
C4798,Sana,45.0,Male,,,Saving,92699.0,2016-10-25,
C4799,Ali,24.0,male,user3799@mail.com,Lahore ,saving,9370.0,2021-07-03,Rejected
C4800,Ali ,62.0,Male,user3800mail.com,Lahore ,saving,76962.0,2020-05-23,Rejected
C4801,,56.0,Female,,Karachi,Current,85171.0,2018-07-08,approved
C4802,Ahmed,50.0,F,user3802mail.com,Karachi,saving,71617.0,2023-03-04,Approved
C4803,Sara,54.0,male,,Lahore,,70181.0,2015-06-05,Approved
C4804,Ali ,24.0,,user3804mail.com,Karachi,,49724.0,2021-01-10,Pending
C4805,,56.0,M,,,,12936.0,2024-11-05,Pending
C4806,Ali ,43.0,male,,Islamabad,,47884.0,2021-08-13,Approved
C4807,Sara,39.0,,user3807mail.com,Karachi,,3146.0,2015-09-10,Approved
C4808,Ahmed,25.0,M,,Karachi,,88454.0,2017-05-06,approved
C4809,Ali ,59.0,Male,,Karachi,saving,26402.0,2017-02-28,Pending
C4810,Ahmed,25.0,Male,,,Current ,72989.0,2015-06-05,
C4811,Zoya,59.0,Female,,Karachi,,58037.0,2017-01-30,Rejected
C4812,,31.0,Female,,Islamabad,,60942.0,2023-10-22,
C4813,Ahmed,,Female,,,,43500.0,2021-12-17,Approved
C4814,,,,user3814@mail.com,Lahore,saving,89852.0,2020-12-15,Rejected
C4815,Ali,23.0,Male,,Islamabad,,,2016-04-07,Pending
C4816,Sara,21.0,M,user3816mail.com,Islamabad,saving,6866.0,2017-07-30,Pending
C4817,Ali,57.0,Female,user3817mail.com,,Current ,98886.0,2015-11-21,approved
C4818,Sara,48.0,,user3818@mail.com,Islamabad,Current ,26895.0,2016-10-11,Rejected
C4819,Zoya,30.0,F,user3819mail.com,Lahore,Current ,10964.0,2021-10-04,Approved
C4820,Ahmed,52.0,F,user3820mail.com,Karachi,saving,53986.0,2022-10-01,Approved
C4821,Sana,48.0,M,,Lahore,saving,98947.0,2019-11-28,
C4822,Ali ,22.0,male,user3822@mail.com,Karachi,,70894.0,2015-05-26,Approved
C4823,Zoya,38.0,M,,Islamabad,Current,54489.0,2022-12-07,Pending
C4824,Sara,25.0,,user3824mail.com,Karachi,Current,64397.0,2017-01-02,Approved
C4825,Ahmed,26.0,Female,user3825mail.com,Lahore ,,28219.0,2021-04-03,Pending
C4826,,33.0,F,user3826@mail.com,Karachi,,68071.0,2018-01-19,
C4827,Ali,28.0,Female,user3827mail.com,Lahore,saving,51985.0,2020-07-25,
C4828,Ahmed,36.0,F,,Lahore,Current ,78965.0,2024-03-14,approved
C4829,Ali ,32.0,Female,user3829@mail.com,Karachi,,66999.0,2017-03-19,Approved
C4830,Sana,51.0,M,,Karachi,Current ,10765.0,2023-01-31,Pending
C4831,Ahmed,37.0,Female,user3831mail.com,Islamabad,,69755.0,2016-11-14,Approved
C4832,Ali ,55.0,F,,Karachi,Current,86687.0,2015-02-18,Approved
C4833,Ahmed,19.0,Male,user3833mail.com,Lahore,Saving,32804.0,2015-12-24,Approved
C4834,Sara,55.0,F,user3834@mail.com,Karachi,Current ,38249.0,2022-12-05,Rejected
C4835,,58.0,Female,user3835@mail.com,Karachi,Saving,98376.0,2023-01-17,Approved
C4836,Ali,29.0,Male,,Lahore,saving,,2015-05-03,Pending
C4837,Zoya,39.0,,,,Saving,58690.0,2023-03-01,Rejected
C4838,Ali,44.0,F,,Karachi,Current,64211.0,2022-03-15,
C4839,Sana,39.0,F,user3839@mail.com,Lahore ,Saving,26894.0,2024-12-12,
C4840,Sana,37.0,male,,,Current ,72214.0,2019-05-27,approved
C4841,Zoya,19.0,male,user3841mail.com,Karachi,,22474.0,2024-04-10,
C4842,,33.0,Female,user3842@mail.com,Karachi,saving,18338.0,2015-09-16,Pending
C4843,Ali ,22.0,Female,,Karachi,Current ,73357.0,2023-08-21,approved
C4844,Sana,37.0,M,user3844@mail.com,Karachi,Saving,8459.0,2024-01-16,approved
C4845,Ali ,57.0,M,,Karachi,Current,71464.0,2018-02-24,Rejected
C4846,Zoya,41.0,,user3846mail.com,Karachi,saving,56520.0,2022-05-08,Approved
C4847,Ali ,37.0,,user3847@mail.com,Islamabad,Saving,78469.0,2016-06-28,
C4848,Sara,18.0,,user3848mail.com,Karachi,Current,41099.0,2017-04-24,Rejected
C4849,Ali ,48.0,Female,user3849mail.com,,Current,97172.0,2023-05-09,
C4850,Sara,32.0,male,,,Current,68488.0,2018-06-09,Pending
C4851,Sara,20.0,M,user3851@mail.com,Islamabad,Saving,75544.0,2017-06-28,Approved
C4852,Ali,39.0,Male,user3852@mail.com,Karachi,Current,61906.0,2023-12-15,Approved
C4853,Ali ,64.0,Male,user3853@mail.com,Lahore ,Saving,45808.0,2017-04-25,
C4854,Sana,52.0,F,user3854@mail.com,Lahore,Current ,65029.0,2019-12-16,approved
C4855,Zoya,45.0,M,user3855@mail.com,Lahore ,saving,13140.0,2021-07-08,approved
C4856,Ahmed,26.0,Male,user3856mail.com,Lahore,Current ,60380.0,2016-04-07,Rejected
C4857,Sana,60.0,F,user3857mail.com,Lahore,,18407.0,2020-11-08,Approved
C4858,Ahmed,64.0,Female,user3858@mail.com,Lahore,Current ,,2022-05-02,Rejected
C4859,,52.0,,,Lahore ,Saving,23115.0,2024-04-07,approved
C4860,Ali,25.0,male,user3860mail.com,Lahore ,,25743.0,2021-02-13,Pending
C4861,Ali,43.0,,user3861@mail.com,Karachi,,4094.0,2024-05-15,approved
C4862,Sara,46.0,M,,Karachi,Current,74962.0,2019-08-12,
C4863,Sana,51.0,F,user3863@mail.com,Islamabad,Current ,8769.0,2020-09-12,Rejected
C4864,Ali,34.0,Male,,Islamabad,Current ,79079.0,2024-11-22,Rejected
C4865,Sara,23.0,male,user3865@mail.com,Islamabad,saving,58264.0,2016-10-31,approved
C4866,Ali,59.0,Male,,Lahore ,,91405.0,2018-04-19,Approved
C4867,,59.0,,user3867mail.com,,,74443.0,2015-06-24,approved
C4868,Ahmed,49.0,F,user3868mail.com,Islamabad,saving,89625.0,2019-07-21,approved
C4869,Zoya,41.0,male,,,Current ,80262.0,2016-06-06,approved
C4870,Ali ,21.0,F,user3870mail.com,Karachi,Current ,99138.0,2018-10-05,Rejected
C4871,Zoya,39.0,M,,,Saving,74409.0,2020-10-22,
C4872,Ahmed,41.0,M,user3872mail.com,Karachi,Current ,56367.0,2016-10-14,Approved
C4873,,51.0,Male,,Karachi,Saving,51675.0,2018-06-11,Rejected
C4874,Ali ,41.0,male,,Karachi,Current,69882.0,2019-05-01,approved
C4875,Ahmed,40.0,male,user3875mail.com,Lahore,Current,83109.0,2017-02-08,Pending
C4876,Ali,57.0,F,user3876@mail.com,Lahore,,46667.0,2022-09-27,
C4877,Sana,50.0,Male,user3877@mail.com,Karachi,,52673.0,2023-07-27,Approved
C4878,,27.0,male,,Lahore,Current ,8160.0,2024-12-13,approved
C4879,Ali,53.0,Female,,,Saving,14738.0,2020-07-01,Rejected
C4880,Sana,26.0,Male,user3880@mail.com,,Current,93553.0,2021-11-04,
C4881,Sana,38.0,F,,Lahore,saving,50964.0,2022-12-22,Rejected
C4882,,48.0,Female,,Karachi,saving,88045.0,2018-01-10,Rejected
C4883,Sara,38.0,,,Lahore,Current,64563.0,2017-09-22,
C4884,Sara,33.0,F,user3884@mail.com,Karachi,saving,93172.0,2023-02-12,Pending
C4885,,47.0,Male,user3885mail.com,Islamabad,,62796.0,2024-11-06,approved
C4886,Zoya,48.0,,user3886mail.com,Islamabad,Saving,5407.0,2022-07-01,
C4887,Ali,44.0,male,user3887@mail.com,Karachi,saving,,2022-01-23,approved
C4888,Ali ,30.0,F,,Islamabad,saving,19013.0,2018-10-23,approved
